ID                                      Cause                                                                                   Progress           Phase         Created At                       Updated At
0949a43a-e5df-4fe3-9816-577c7616d219    commit b994136 pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-03-12 20:52:49 +0000 UTC    2026-03-26 21:13:27 +0000 UTC
92cb2b74-22b4-4bf0-bb96-1934dfc247c9    commit 9e6f7b2 pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-03-12 16:27:27 +0000 UTC    2026-03-26 20:58:05 +0000 UTC
429ee261-0026-4f71-ae01-5b0b982b463e    commit d47e643 pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-03-12 16:00:49 +0000 UTC    2026-03-26 16:32:23 +0000 UTC
5cdb5474-98f2-4b14-873d-531fce2b69b8    commit fd07208 pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-03-12 14:53:25 +0000 UTC    2026-03-26 16:05:42 +0000 UTC
627df753-c9e7-4693-ab61-4712994cb53e    commit 24421fe pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-03-12 14:39:48 +0000 UTC    2026-03-26 14:58:18 +0000 UTC
0ee06f53-b6be-4e0a-97fc-52409c390064    commit b810446 pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-03-12 08:48:34 +0000 UTC    2026-03-26 14:44:55 +0000 UTC
73a3ad58-dace-46c0-b75f-c68411ba4958    commit 2b6c47e pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-03-12 07:49:56 +0000 UTC    2026-03-26 08:53:12 +0000 UTC
531105ca-46e8-47e2-a5a0-ad09b65f597f    commit 2059035 pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-03-12 07:11:58 +0000 UTC    2026-03-26 07:54:46 +0000 UTC
c69bbf0e-7950-4f71-bc47-52011b7afbf2    commit 5b3c84c pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-03-11 15:49:13 +0000 UTC    2026-03-26 07:16:35 +0000 UTC
60436929-adf3-4904-b5b4-da3fc4d5accc    commit dc460f8 pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-03-11 09:53:21 +0000 UTC    2026-03-25 15:54:21 +0000 UTC
44fd6320-e249-49ac-9493-fdc0c0fe6ad3    commit b05e918 pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-03-11 07:32:42 +0000 UTC    2026-03-25 09:58:31 +0000 UTC
8bd0fb53-18f7-462e-a818-250515beb2a0    commit 945537e pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-03-11 06:57:53 +0000 UTC    2026-03-25 07:37:12 +0000 UTC
e4bd3af4-cd21-4605-89ba-10dbfdce2688    commit 7b8cf58 pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-03-11 06:24:29 +0000 UTC    2026-03-25 07:02:42 +0000 UTC
8df9f780-3b91-4985-8cb1-8b64890e25d2    commit ad9cf2f pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-03-11 05:56:12 +0000 UTC    2026-03-25 06:29:02 +0000 UTC
496ef4aa-324b-46a6-8cf1-970c20d4f1db    commit 51ea829 pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-03-11 05:47:27 +0000 UTC    2026-03-25 06:01:00 +0000 UTC
5742f082-81fa-42b3-a7ec-d3c06298c493    app spec updated                                                                        9/9                SUPERSEDED    2026-03-11 05:11:41 +0000 UTC    2026-03-25 05:51:56 +0000 UTC
ae80ac5f-77a0-4787-b568-7b2cb3b30c28    commit 641741d pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-03-11 05:05:17 +0000 UTC    2026-03-25 05:15:36 +0000 UTC
3c5a1914-d24a-4b82-8bed-212e8dbda588    commit eced9c1 pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-03-11 02:40:05 +0000 UTC    2026-03-25 05:09:52 +0000 UTC
7777dc1f-14e2-4e87-b39f-24488669cade    commit bf0dfee pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-03-10 22:08:34 +0000 UTC    2026-03-25 02:44:40 +0000 UTC
658aef41-44e2-40e9-a81c-24393c9bcdaa    commit ce3a1af pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-03-10 11:07:36 +0000 UTC    2026-03-24 22:13:16 +0000 UTC
13ba85bd-7c54-4e11-81cd-9aff09cfa663    commit 248db9a pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-03-10 10:29:05 +0000 UTC    2026-03-24 11:12:19 +0000 UTC
509a78f0-93a1-4041-9602-808eaac22369    commit 8fc5896 pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-03-10 10:21:42 +0000 UTC    2026-03-24 10:33:50 +0000 UTC
fac1c1bb-13f6-4dc6-8310-61b74c783889    commit 1af9bfc pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-03-10 09:25:29 +0000 UTC    2026-03-24 10:26:47 +0000 UTC
846923ba-2c4a-4571-9560-00b41e8a2933    commit a49efa9 pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-03-10 05:50:36 +0000 UTC    2026-03-24 09:30:46 +0000 UTC
7c3e5861-4401-4a33-9384-f9cd67a2d418    commit 5be3faf pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-03-09 19:26:15 +0000 UTC    2026-03-24 05:55:25 +0000 UTC
ef76fad7-6a92-4254-add0-56ef898664b9    commit 83dd333 pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-03-09 18:51:38 +0000 UTC    2026-03-23 19:30:50 +0000 UTC
4432560d-0b1f-4269-b227-42d16f889d42    commit b9f9b3d pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-03-09 14:08:09 +0000 UTC    2026-03-23 18:56:26 +0000 UTC
8108bdec-1c76-41b9-917a-d95d901745a0    commit 8687651 pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-03-09 09:21:17 +0000 UTC    2026-03-23 14:13:36 +0000 UTC
1a8e2d89-0521-4286-8d3e-fda2c4a68130    commit 74d8384 pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-03-09 08:35:03 +0000 UTC    2026-03-23 09:25:30 +0000 UTC
eaa24736-55dc-400b-a462-7f0d99d64abb    commit 33b3799 pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-03-06 14:20:30 +0000 UTC    2026-03-23 08:39:46 +0000 UTC
f16aa351-ac58-45f5-8d6b-02bd0605d5be    commit 16083a0 pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-03-04 23:10:38 +0000 UTC    2026-03-20 14:24:51 +0000 UTC
16cb9fe6-6f28-417f-a1b5-483d0c3c7496    commit 7822718 pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-02-25 00:21:55 +0000 UTC    2026-03-18 23:15:23 +0000 UTC
78c9507f-e22a-44b5-9111-62c50130e2b1    commit 08caa4c pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-02-25 00:00:13 +0000 UTC    2026-03-11 00:26:30 +0000 UTC
070a2f68-e104-4b22-ae04-e6d3d8a81f19    commit cce9116 pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-02-24 23:52:01 +0000 UTC    2026-03-11 00:04:54 +0000 UTC
7d6b5f81-33d9-45d7-8e5c-c84ec9e408d3    commit 9d660c1 pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-02-24 23:26:38 +0000 UTC    2026-03-10 23:56:32 +0000 UTC
8bd4934f-4391-4302-88d3-a4796fcd565c    commit bacadbe pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-02-24 11:08:10 +0000 UTC    2026-03-10 23:31:31 +0000 UTC
09a13ece-b27c-4aef-ae1e-42fd13ae2ac8    commit 07ca32a pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-02-24 10:55:40 +0000 UTC    2026-03-10 11:12:43 +0000 UTC
408857f8-7c48-4e70-9752-4b32038425dd    commit efb6feb pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-02-24 10:42:12 +0000 UTC    2026-03-10 11:00:27 +0000 UTC
91414c74-9635-43ae-9a22-db080acb0878    commit 92d052c pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-02-24 10:29:24 +0000 UTC    2026-03-10 10:47:49 +0000 UTC
e951d543-d1aa-4f74-b36f-19a1f4df5912    commit e6fbbbb pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-02-23 23:18:20 +0000 UTC    2026-03-10 10:35:14 +0000 UTC
6590b6f1-3a7c-4bee-ab0b-174b7e5e1fc8    commit 84f4022 pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-02-23 22:47:51 +0000 UTC    2026-03-09 23:22:34 +0000 UTC
604f8b05-1b80-46da-ad15-30d2bf6a2a9e    commit 49ee776 pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-02-23 22:28:44 +0000 UTC    2026-03-09 22:51:53 +0000 UTC
9bf10f68-0c5f-407f-8bbb-6f78b2c7086e    commit e7cd04a pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-02-23 22:04:25 +0000 UTC    2026-03-09 22:32:40 +0000 UTC
ed721b0b-4631-4aca-a5c4-f3794b0fd1c2    commit a53390b pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-02-23 21:59:17 +0000 UTC    2026-03-09 22:08:16 +0000 UTC
e456e12b-9462-4cc1-9f17-03ae2a63a090    commit ce32dad pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-02-23 20:31:45 +0000 UTC    2026-03-09 22:03:13 +0000 UTC
e768052a-2fb7-4e1a-b12e-15fe0ebb992a    commit b88e9d2 pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-02-23 19:28:03 +0000 UTC    2026-03-09 20:35:53 +0000 UTC
bb6a7a77-ff63-4c02-91d2-89b6cf3da982    commit 23365a0 pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-02-23 15:32:56 +0000 UTC    2026-03-09 19:32:44 +0000 UTC
203654f6-31ac-44c9-9eb0-acd953fee12e    commit 27ce5a5 pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-02-20 13:32:27 +0000 UTC    2026-05-24 15:37:22 +0000 UTC
ac842933-46e5-4117-82cc-145d5a1514e3    commit 3825004 pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-02-20 13:25:18 +0000 UTC    2026-05-21 13:37:12 +0000 UTC
486443a7-586f-4a4d-890e-6b13caf77acb    app spec updated                                                                        9/9                SUPERSEDED    2026-02-20 13:00:57 +0000 UTC    2026-05-21 13:29:58 +0000 UTC
1a9dbd1b-4030-4c0f-9d4d-644e10fb0932    commit a0a5136 pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-02-20 12:51:11 +0000 UTC    2026-05-21 13:02:49 +0000 UTC
e45f567b-0063-4883-9bc2-7678a02ff649    automated rollback after failed deployment of "6c9f5b25-bde6-4bf1-ace7-4eab6525aeaf"    9/9                SUPERSEDED    2026-02-20 12:37:33 +0000 UTC    2026-05-21 12:54:58 +0000 UTC
6c9f5b25-bde6-4bf1-ace7-4eab6525aeaf    commit eb203b9 pushed to github.com/orelmeister/skyrate/tree/main                       7/9 (errors: 1)    ERROR         2026-02-20 12:33:24 +0000 UTC    2026-05-21 12:38:05 +0000 UTC
dbf9a892-056c-45a9-bb42-6e62353a904c    automated rollback after failed deployment of "b19604f3-dcaf-428e-aa17-255405e7cba6"    9/9                SUPERSEDED    2026-02-20 11:58:00 +0000 UTC    2026-05-21 12:38:06 +0000 UTC
b19604f3-dcaf-428e-aa17-255405e7cba6    app spec updated                                                                        7/9 (errors: 1)    ERROR         2026-02-20 11:53:22 +0000 UTC    2026-05-21 11:58:41 +0000 UTC
ff3fd668-3d60-4712-94b6-d5713059c280    commit a223d7c pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-02-20 11:13:50 +0000 UTC    2026-05-21 11:58:42 +0000 UTC
9d2d646f-aa68-400f-b698-f6cba5c7e257    commit 8ed69ef pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-02-19 14:21:20 +0000 UTC    2026-05-21 11:18:46 +0000 UTC
db038071-5d6a-4065-b441-a8df4b451905    commit ff6a074 pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-02-19 13:23:11 +0000 UTC    2026-05-20 14:27:36 +0000 UTC
bb0ab0c0-5609-46cb-984f-6451f0e84ea1    commit bdd8307 pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-02-19 13:15:00 +0000 UTC    2026-05-20 13:28:59 +0000 UTC
cbc59bfc-7874-4db8-a5c6-539aefee9aa6    commit cfc5c54 pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-02-18 23:56:19 +0000 UTC    2026-05-20 13:19:24 +0000 UTC
a05748db-880b-4e72-8bf9-e03d55db94a9    commit 8cef303 pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-02-18 22:51:00 +0000 UTC    2026-05-20 00:06:05 +0000 UTC
77b63b99-44d3-41e3-9cce-401787f9c843    commit ef8a999 pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-02-18 22:37:40 +0000 UTC    2026-05-19 22:56:43 +0000 UTC
75e16cde-675c-4a23-913f-f422bc7e0418    automated rollback after failed deployment of "d9ce258a-fb7a-472a-b992-d08de7d9651d"    9/9                SUPERSEDED    2026-02-18 22:09:03 +0000 UTC    2026-05-19 22:42:54 +0000 UTC
d9ce258a-fb7a-472a-b992-d08de7d9651d    commit 3d0296e pushed to github.com/orelmeister/skyrate/tree/main                       7/9 (errors: 1)    ERROR         2026-02-18 22:04:15 +0000 UTC    2026-05-19 22:10:21 +0000 UTC
5403423d-a46e-4432-b1e2-0f530fa90200    app spec updated                                                                        9/9                SUPERSEDED    2026-02-18 21:54:14 +0000 UTC    2026-05-19 22:10:22 +0000 UTC
d096dcf2-edd1-484b-ac61-63cf22d5f775    commit af3286b pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-02-18 21:47:51 +0000 UTC    2026-05-19 21:59:20 +0000 UTC
7c4a5308-dc20-44fd-a3c9-551a5dffacf1    automated rollback after failed deployment of "4f8f86d1-efe9-4107-a513-71837f21b441"    9/9                SUPERSEDED    2026-02-18 21:20:10 +0000 UTC    2026-05-19 21:52:31 +0000 UTC
4f8f86d1-efe9-4107-a513-71837f21b441    commit 6c83b01 pushed to github.com/orelmeister/skyrate/tree/main                       7/9 (errors: 1)    ERROR         2026-02-18 21:14:28 +0000 UTC    2026-05-19 21:22:05 +0000 UTC
dd6dcf9d-7240-4653-aff5-1d2bb7f75b24    commit 9ba836e pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-02-18 20:41:30 +0000 UTC    2026-05-19 21:22:05 +0000 UTC
f1f4367c-e1db-41d9-abd2-42148568f940    commit 1b3e83d pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-02-18 20:18:55 +0000 UTC    2026-05-19 20:47:23 +0000 UTC
bec33277-394b-4115-a432-b558d2f84447    commit 5078fa5 pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-02-18 20:12:15 +0000 UTC    2026-05-19 20:26:33 +0000 UTC
f5e062cf-54c4-479d-af26-94f16c3850aa    automated rollback after failed deployment of "f6efce90-5c50-4f43-9311-712444f84293"    9/9                SUPERSEDED    2026-02-18 19:35:26 +0000 UTC    2026-05-19 20:17:25 +0000 UTC
f6efce90-5c50-4f43-9311-712444f84293    commit 487bb69 pushed to github.com/orelmeister/skyrate/tree/main                       7/9 (errors: 1)    ERROR         2026-02-18 19:29:18 +0000 UTC    2026-05-19 19:39:47 +0000 UTC
fe29abf0-5e3f-4b1d-9880-90b4db78e3f4    commit 15446c3 pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-02-18 14:49:44 +0000 UTC    2026-05-19 19:39:48 +0000 UTC
d5ef56bf-74ac-4115-b0ee-c5ea267aec26    automated rollback after failed deployment of "d7356b44-9cf1-485d-b188-d8a041548374"    9/9                SUPERSEDED    2026-02-18 13:23:59 +0000 UTC    2026-05-19 14:54:56 +0000 UTC
d7356b44-9cf1-485d-b188-d8a041548374    commit 101ca09 pushed to github.com/orelmeister/skyrate/tree/main                       7/9 (errors: 1)    ERROR         2026-02-18 13:17:54 +0000 UTC    2026-05-19 13:25:52 +0000 UTC
eef3f110-0267-4ed1-bfe3-c19e63bde290    commit ed3bc2b pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-02-18 07:57:24 +0000 UTC    2026-05-19 13:25:53 +0000 UTC
e6ce3427-835d-4d96-8e19-025e828921d2    commit 3029a26 pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-02-18 07:33:36 +0000 UTC    2026-05-19 08:03:28 +0000 UTC
b50990b9-b4da-4547-a802-65bd530c7428    automated rollback after failed deployment of "e0f24911-8764-4b12-b0f0-67e718524d65"    9/9                SUPERSEDED    2026-02-18 06:57:11 +0000 UTC    2026-05-19 07:38:39 +0000 UTC
e0f24911-8764-4b12-b0f0-67e718524d65    commit 97150c0 pushed to github.com/orelmeister/skyrate/tree/main                       7/9 (errors: 1)    ERROR         2026-02-18 06:51:36 +0000 UTC    2026-05-19 06:59:33 +0000 UTC
d986b664-27b4-4a56-9db8-a7b530b7a2ff    commit ca776a2 pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-02-18 06:39:46 +0000 UTC    2026-05-19 06:59:34 +0000 UTC
fd1f80e6-9b56-427c-ad1a-00cd8f372d22    app spec updated                                                                        9/9                SUPERSEDED    2026-02-17 17:38:23 +0000 UTC    2026-05-19 06:45:20 +0000 UTC
d2c96dfa-143d-4da8-b0e1-156a878d037d    commit 1e51021 pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-02-17 14:21:17 +0000 UTC    2026-05-18 17:44:35 +0000 UTC
f1d5b200-c5f6-4379-b7df-8cee0b468bf1    commit c890b45 pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-02-17 14:11:58 +0000 UTC    2026-05-18 14:25:38 +0000 UTC
d1b53238-23ac-4cec-9b54-d7fc17e60286    automated rollback after failed deployment of "8ea01948-f1e7-4496-a02f-0067122003de"    9/9                SUPERSEDED    2026-02-17 14:01:35 +0000 UTC    2026-05-18 14:17:37 +0000 UTC
8ea01948-f1e7-4496-a02f-0067122003de    commit e5b6bef pushed to github.com/orelmeister/skyrate/tree/main                       7/9 (errors: 1)    ERROR         2026-02-17 13:56:07 +0000 UTC    2026-05-18 14:03:40 +0000 UTC
2c92676c-66f1-4954-a2cc-c9483432d463    automated rollback after failed deployment of "a64038c6-40c4-4079-b1df-5ff795ab638f"    9/9                SUPERSEDED    2026-02-17 13:55:01 +0000 UTC    2026-05-18 14:03:41 +0000 UTC
a64038c6-40c4-4079-b1df-5ff795ab638f    commit ea23765 pushed to github.com/orelmeister/skyrate/tree/main                       7/9 (errors: 1)    ERROR         2026-02-17 13:49:28 +0000 UTC    2026-05-18 13:57:18 +0000 UTC
2478f118-82f1-439d-8945-c63ba81ba815    commit c488419 pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-02-17 12:36:00 +0000 UTC    2026-05-18 13:57:19 +0000 UTC
f7a2b700-8139-4508-9249-b4480cb5b9ed    automated rollback after failed deployment of "3c641883-aba7-40a7-9ebb-2045269621c6"    9/9                SUPERSEDED    2026-02-17 10:37:18 +0000 UTC    2026-05-18 12:42:31 +0000 UTC
3c641883-aba7-40a7-9ebb-2045269621c6    commit 184b302 pushed to github.com/orelmeister/skyrate/tree/main                       7/9 (errors: 1)    ERROR         2026-02-17 10:32:12 +0000 UTC    2026-05-18 10:38:46 +0000 UTC
3221b509-f317-4f54-b6af-a85fe1dec57d    automated rollback after failed deployment of "3c8fcc2b-f7b7-41d7-a3c2-0e3b45339730"    9/9                SUPERSEDED    2026-02-17 10:27:15 +0000 UTC    2026-05-18 10:38:46 +0000 UTC
3c8fcc2b-f7b7-41d7-a3c2-0e3b45339730    commit d139422 pushed to github.com/orelmeister/skyrate/tree/main                       7/9 (errors: 1)    ERROR         2026-02-17 10:21:05 +0000 UTC    2026-05-18 10:29:16 +0000 UTC
5e512f9b-7a50-4ff3-9b57-9756e1fe0255    automated rollback after failed deployment of "aca9169a-ed9a-4053-a538-4cade942d0ec"    9/9                SUPERSEDED    2026-02-17 10:15:49 +0000 UTC    2026-05-18 10:29:16 +0000 UTC
aca9169a-ed9a-4053-a538-4cade942d0ec    commit 321990c pushed to github.com/orelmeister/skyrate/tree/main                       7/9 (errors: 1)    ERROR         2026-02-17 10:09:41 +0000 UTC    2026-05-18 10:18:02 +0000 UTC
5629b5ee-2a69-4089-a717-891a42e52c79    automated rollback after failed deployment of "488b4c6f-0cac-4d33-be8c-f6c78a72a5a3"    9/9                SUPERSEDED    2026-02-17 09:55:02 +0000 UTC    2026-05-18 10:18:03 +0000 UTC
488b4c6f-0cac-4d33-be8c-f6c78a72a5a3    commit a976c95 pushed to github.com/orelmeister/skyrate/tree/main                       7/9 (errors: 1)    ERROR         2026-02-17 09:48:24 +0000 UTC    2026-05-18 09:56:39 +0000 UTC
10702d3e-2aa2-4ccc-9cd9-f201234b68b2    commit 2c7dbc4 pushed to github.com/orelmeister/skyrate/tree/main                       1/9                CANCELED      2026-02-17 09:48:13 +0000 UTC    2026-05-18 09:49:04 +0000 UTC
1896fd52-7694-4f5e-8593-dfeda24a85d7    automated rollback after failed deployment of "3db9a5bd-338a-4ce7-ab44-e5ae9544f337"    9/9                SUPERSEDED    2026-02-17 08:29:41 +0000 UTC    2026-05-18 09:56:39 +0000 UTC
3db9a5bd-338a-4ce7-ab44-e5ae9544f337    commit 92d5b5e pushed to github.com/orelmeister/skyrate/tree/main                       7/9 (errors: 1)    ERROR         2026-02-17 08:22:26 +0000 UTC    2026-05-18 08:34:54 +0000 UTC
665cd058-74d5-4dac-b319-152cac219372    commit 753f188 pushed to github.com/orelmeister/skyrate/tree/main                       1/9                CANCELED      2026-02-17 08:22:13 +0000 UTC    2026-05-18 08:23:31 +0000 UTC
be979bda-7751-4b11-8e40-93fe896aa2e7    commit 3fe7d47 pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-02-17 00:36:49 +0000 UTC    2026-05-18 08:34:55 +0000 UTC
0ddcacee-4f4c-42fd-a2a9-84ac5716a2a9    commit fe17c7c pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-02-17 00:22:37 +0000 UTC    2026-05-18 00:41:24 +0000 UTC
22075218-f986-45da-87f7-7e74d2e6df56    commit 9cd291a pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-02-16 23:58:45 +0000 UTC    2026-05-18 00:26:32 +0000 UTC
8061180f-e242-45fd-b113-b09f58bafa2a    automated rollback after failed deployment of "aea2c2ce-cf54-4120-8bbd-fccba696a976"    9/9                SUPERSEDED    2026-02-16 23:36:23 +0000 UTC    2026-05-18 00:03:12 +0000 UTC
aea2c2ce-cf54-4120-8bbd-fccba696a976    commit bc5afac pushed to github.com/orelmeister/skyrate/tree/main                       7/9 (errors: 1)    ERROR         2026-02-16 23:31:24 +0000 UTC    2026-05-17 23:37:26 +0000 UTC
33d04632-96a1-4c7b-b157-032f933e89fa    commit 21eec96 pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-02-16 22:53:52 +0000 UTC    2026-05-17 23:37:26 +0000 UTC
4c6a9189-655e-4b8d-b200-718f01750cb3    commit 7834143 pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-02-16 22:40:51 +0000 UTC    2026-05-17 22:57:26 +0000 UTC
e527f1c7-76d2-41b7-85da-ec6669270df0    app spec updated                                                                        9/9                SUPERSEDED    2026-02-16 22:32:39 +0000 UTC    2026-05-17 22:45:29 +0000 UTC
520a83af-4d35-4a50-a051-02334f286307    commit b3044fa pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-02-16 22:21:46 +0000 UTC    2026-05-17 22:37:04 +0000 UTC
aa12a4b5-448c-414f-85de-4790b389bbce    commit 1039208 pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-02-16 22:16:53 +0000 UTC    2026-05-17 22:26:12 +0000 UTC
42272768-be50-4e4a-91c2-5283c67b5e76    automated rollback after failed deployment of "ff6a7c5c-ebd4-4025-8345-f706b068515b"    9/9                SUPERSEDED    2026-02-16 22:12:45 +0000 UTC    2026-05-17 22:22:38 +0000 UTC
ff6a7c5c-ebd4-4025-8345-f706b068515b    commit 72cb6d3 pushed to github.com/orelmeister/skyrate/tree/main                       7/9 (errors: 1)    ERROR         2026-02-16 22:06:59 +0000 UTC    2026-05-17 22:14:04 +0000 UTC
bd221daf-9f22-4c2d-b2f9-56e8882fff8c    automated rollback after failed deployment of "7b0e15c8-36e0-4076-9cd2-f9aee84dbee1"    9/9                SUPERSEDED    2026-02-16 21:41:48 +0000 UTC    2026-05-17 22:14:04 +0000 UTC
7b0e15c8-36e0-4076-9cd2-f9aee84dbee1    commit df0c9bb pushed to github.com/orelmeister/skyrate/tree/main                       7/9 (errors: 1)    ERROR         2026-02-16 21:36:36 +0000 UTC    2026-05-17 21:42:49 +0000 UTC
fee95635-92a5-4e3b-8c5e-f759dcd318c8    commit 7323141 pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-02-16 20:55:59 +0000 UTC    2026-05-17 21:42:49 +0000 UTC
1476f12f-0165-48a1-832d-b6e80205557a    commit 33f7772 pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-02-16 10:03:26 +0000 UTC    2026-05-17 20:59:48 +0000 UTC
cc4d1d8a-4773-453a-8e9d-09f12911ec7e    commit 980b848 pushed to github.com/orelmeister/skyrate/tree/main                       9/9                SUPERSEDED    2026-02-16 09:58:22 +0000 UTC    2026-05-17 10:08:21 +0000 UTC
19e6562a-136d-45a4-bf73-57452f8ca9e3    app spec updated                                                                        2/9 (errors: 1)    ERROR         2026-02-16 09:51:57 +0000 UTC    2026-05-17 09:54:01 +0000 UTC
fa946cb7-1dc9-4709-828d-e15294aa6d30    commit 6916722 pushed to github.com/orelmeister/skyrate/tree/main                       1/9 (errors: 1)    ERROR         2026-02-16 09:45:45 +0000 UTC    2026-05-17 09:47:41 +0000 UTC
9aa41028-1043-498b-ac6e-de1bc63a43c1    app spec updated                                                                        9/9                SUPERSEDED    2026-02-16 09:21:26 +0000 UTC    2026-05-17 10:03:12 +0000 UTC
